-5.05050505051 3.27302620109e-12
-4.94949494949 1.10963310756e-11
-4.84848484848 3.27478299312e-11
-4.74747474747 8.95434523862e-11
-4.64646464646 2.34520507774e-10
-4.54545454545 5.96720151167e-10
-4.44444444444 1.48287681012e-09
-4.34343434343 3.60605809941e-09
-4.24242424242 8.58774217137e-09
-4.14141414141 2.00342325569e-08
-4.0404040404 4.57894964307e-08
-3.93939393939 1.02536821525e-07
-3.83838383838 2.24969491159e-07
-3.73737373737 4.83616406374e-07
-3.63636363636 1.01862356805e-06
-3.53535353535 2.10214395136e-06
-3.43434343434 4.25057377503e-06
-3.33333333333 8.42110714925e-06
-3.23232323232 1.63465997977e-05
-3.13131313131 3.10901132631e-05
-3.0303030303 5.79367103574e-05
-2.92929292929 0.000105784496477
-2.82828282828 0.000189246075066
-2.72727272727 0.000331717518742
-2.62626262626 0.000569700506714
-2.52525252525 0.000958653085348
-2.42424242424 0.00158056737895
-2.32323232323 0.00255329635931
-2.22222222222 0.00404134669917
-2.12121212121 0.0062674036242
-2.0202020202 0.00952326547949
-1.91919191919 0.0141781899363
-1.81818181818 0.0206819917519
-1.71717171717 0.0295597395379
-1.61616161616 0.0413947741359
-1.51515151515 0.0567972231613
-1.41414141414 0.0763563854082
-1.31313131313 0.100577373746
-1.21212121212 0.129805140904
-1.11111111111 0.164142168452
-1.0101010101 0.203369168021
-0.909090909091 0.246880466435
-0.808080808081 0.293646628187
-0.707070707071 0.342215738938
-0.606060606061 0.390761359875
-0.505050505051 0.437179628869
-0.40404040404 0.479230989172
-0.30303030303 0.514714665016
-0.20202020202 0.541657626659
-0.10101010101 0.558495726968
0.0 0.564223952279
0.10101010101 0.558495726968
0.20202020202 0.541657626659
0.30303030303 0.514714665016
0.40404040404 0.479230989172
0.505050505051 0.437179628869
0.606060606061 0.390761359875
0.707070707071 0.342215738938
0.808080808081 0.293646628187
0.909090909091 0.246880466435
1.0101010101 0.203369168021
1.11111111111 0.164142168452
1.21212121212 0.129805140904
1.31313131313 0.100577373746
1.41414141414 0.0763563854082
1.51515151515 0.0567972231613
1.61616161616 0.0413947741359
1.71717171717 0.0295597395379
1.81818181818 0.0206819917519
1.91919191919 0.0141781899363
2.0202020202 0.00952326547949
2.12121212121 0.0062674036242
2.22222222222 0.00404134669917
2.32323232323 0.00255329635931
2.42424242424 0.00158056737895
2.52525252525 0.000958653085348
2.62626262626 0.000569700506714
2.72727272727 0.000331717518742
2.82828282828 0.000189246075066
2.92929292929 0.000105784496477
3.0303030303 5.79367103574e-05
3.13131313131 3.10901132631e-05
3.23232323232 1.63465997977e-05
3.33333333333 8.42110714925e-06
3.43434343434 4.25057377503e-06
3.53535353535 2.10214395136e-06
3.63636363636 1.01862356805e-06
3.73737373737 4.83616406374e-07
3.83838383838 2.24969491159e-07
3.93939393939 1.02536821525e-07
4.0404040404 4.57894964307e-08
4.14141414141 2.00342325569e-08
4.24242424242 8.58774217137e-09
4.34343434343 3.60605809941e-09
4.44444444444 1.48287681012e-09
4.54545454545 5.96720151167e-10
4.64646464646 2.34520507774e-10
4.74747474747 8.95434523862e-11
4.84848484848 3.27478299312e-11
4.94949494949 1.10963310756e-11
5.05050505051 3.27302620109e-12
