-5.05050505051 1.11029723282e-63
-4.94949494949 3.28930397358e-60
-4.84848484848 7.18456602035e-57
-4.74747474747 1.16411711931e-53
-4.64646464646 1.40784782637e-50
-4.54545454545 1.27860541556e-47
-4.44444444444 8.77392123869e-45
-4.34343434343 4.5769659458e-42
-4.24242424242 1.82614266247e-39
-4.14141414141 5.606697811e-37
-4.0404040404 1.33270347411e-34
-3.93939393939 2.4674515127e-32
-3.83838383838 3.58000486228e-30
-3.73737373737 4.09511578264e-28
-3.63636363636 3.71552898251e-26
-3.53535353535 2.69009794585e-24
-3.43434343434 1.56360282729e-22
-3.33333333333 7.3402465423e-21
-3.23232323232 2.79983685561e-19
-3.13131313131 8.72975242343e-18
-3.0303030303 2.23833355852e-16
-2.92929292929 4.74794107743e-15
-2.82828282828 8.38194699052e-14
-2.72727272727 1.23891796469e-12
-2.62626262626 1.54239208784e-11
-2.52525252525 1.62703066772e-10
-2.42424242424 1.4629754365e-09
-2.32323232323 1.12799641215e-08
-2.22222222222 7.5022936048e-08
-2.12121212121 4.32991373732e-07
-2.0202020202 2.18143852546e-06
-1.91919191919 9.65074528384e-06
-1.81818181818 3.77140802882e-05
-1.71717171717 0.000130959064109
-1.61616161616 0.000406456398601
-1.51515151515 0.00113419076779
-1.41414141414 0.00286211526233
-1.31313131313 0.00656956215534
-1.21212121212 0.0137953680713
-1.11111111111 0.0266533073536
-1.0101010101 0.0476464032939
-0.909090909091 0.0792443532376
-0.808080808081 0.123284963162
-0.707070707071 0.180356753183
-0.606060606061 0.249360698057
-0.505050505051 0.327405411343
-0.40404040404 0.41007983109
-0.30303030303 0.492023967798
-0.20202020202 0.567636926011
-0.10101010101 0.631749483549
0.0 0.680136756719
0.10101010101 0.709822232829
0.20202020202 0.719192709341
0.30303030303 0.707982412717
0.40404040404 0.677188930654
0.505050505051 0.628961767795
0.606060606061 0.566470766458
0.707070707071 0.4937315796
0.808080808081 0.415351631232
0.909090909091 0.336170413494
1.0101010101 0.260802671206
1.11111111111 0.193141835589
1.21212121212 0.135923901917
1.31313131313 0.0904650549037
1.41414141414 0.0566542629766
1.51515151515 0.0332096186407
1.61616161616 0.0181224523332
1.71717171717 0.00915542027038
1.81818181818 0.00425785299162
1.91919191919 0.00181243756293
2.0202020202 0.000702066614723
2.12121212121 0.00024603638206
2.22222222222 7.75485525702e-05
2.32323232323 2.185432544e-05
2.42424242424 5.47416149236e-06
2.52525252525 1.21153139897e-06
2.62626262626 2.35506978098e-07
2.72727272727 3.9970171804e-08
2.82828282828 5.88761247292e-09
2.92929292929 7.48201444522e-10
3.0303030303 8.15411551512e-11
3.13131313131 7.57556441045e-12
3.23232323232 5.96392093045e-13
3.33333333333 3.95480065199e-14
3.43434343434 2.19577792137e-15
3.53535353535 1.0146510542e-16
3.63636363636 3.8788315789e-18
3.73737373737 1.21935576962e-19
3.83838383838 3.13323149687e-21
3.93939393939 6.54141953019e-23
4.0404040404 1.10293906607e-24
4.14141414141 1.49283221771e-26
4.24242424242 1.61223264514e-28
4.34343434343 1.38094405042e-30
4.44444444444 9.32454320706e-33
4.54545454545 4.93344720418e-35
4.64646464646 2.03287140761e-37
4.74747474747 6.48436573909e-40
4.84848484848 1.5914075195e-42
4.94949494949 2.9867994835e-45
5.05050505051 4.26079970364e-48
